x,y,z
-38.50337,2.2248435,4.162852
-38.699184,2.171709,4.144608
-38.897514,2.1187491,4.127738
-39.038498,2.0920846,4.1345673
-39.18248,2.0649447,4.141856
-39.40716,2.0040796,4.1217685
-39.549526,1.9795989,4.133332
-39.727364,1.9410033,4.134181
-39.958595,1.8812251,4.1189365
-40.172104,1.8302233,4.1122785
-40.389854,1.7787957,4.1066875
-40.605637,1.7294946,4.104214
-40.81762,1.6830177,4.105378
-41.064175,1.6240411,4.0983357
-41.28283,1.5775647,4.1024847
-41.489506,1.5370514,4.1126013
-41.74803,1.4776456,4.1100984
-42.035305,1.4087539,4.102442
-42.304432,1.3484888,4.103049
-42.63965,1.2649224,4.088934
-42.96407,1.1874146,4.0814924
-43.31314,1.1027327,4.0714245
-43.74368,0.99030757,4.044961
-44.05187,0.9248924,4.053296
-44.469173,0.82203555,4.039125
-44.908844,0.7137065,4.024527
-19.618649,1.0291708,2.7912016
-19.77137,1.056066,2.7837763
-19.992058,1.1163268,2.8090568
-20.153566,1.1495728,2.8096008
-20.320309,1.1863692,2.8144584
-20.51612,1.2385001,2.8351636
-20.66998,1.2711861,2.8378758
-20.81018,1.2980175,2.8356304
-20.951538,1.3262944,2.8355508
-21.106194,1.3622262,2.8438516
-21.240822,1.388885,2.8436475
-21.366924,1.4119637,2.8405151
-21.512638,1.4460824,2.8492336
-21.644978,1.4741066,2.8524737
-21.78952,1.5094929,2.863943
-21.888348,1.5212607,2.8517532
-22.007404,1.5445609,2.8520026
-22.129944,1.5705264,2.8556123
-22.26292,1.6030707,2.8667192
-22.38443,1.6301293,2.8726988
-22.489977,1.6490021,2.8705974
-22.604385,1.6735749,2.8750563
-22.699192,1.6876483,2.868833
-22.81732,1.7158065,2.8781643
-22.908392,1.72895,2.8718586
-22.962996,1.7210805,2.843195
-22.981682,1.6919184,2.7915678
-22.969479,1.6438828,2.7193213
-22.945438,1.5880182,2.638317
-22.982872,1.5690994,2.5977812
-22.08635,0.9713571,1.9171066
-22.075354,0.9164152,1.8342366
-22.19893,0.9457395,1.845129
-22.80595,1.2842805,2.2025948
-22.842304,1.2622223,2.1581535
-22.864706,1.2309568,2.1034145
-22.880503,1.1950366,2.0434198
-22.822605,1.0620348,1.8536568
-22.987883,1.125335,1.9067955
-23.025408,1.0545292,1.7880788
-23.03887,1.0148113,1.7237153
-23.014877,0.9482384,1.6281948
-22.999464,0.886714,1.5383029
-33.006226,1.2789376,1.270668
-33.01925,1.3401725,1.3575149
-33.00291,1.4460504,1.5029702
-33.004456,1.5206573,1.6072087
-33.018543,1.5737262,1.6831179
-33.03013,1.6290054,1.7618852
-33.014126,1.7235711,1.8919983
-33.009758,1.7983072,1.9960332
-33.044926,1.8141091,2.0230436
-33.06755,1.8473155,2.0728068
-33.09839,1.868257,2.1066103
-33.149998,1.860291,2.1028728
-33.18037,1.8813934,2.1370268
-33.205357,1.9092066,2.1799278
-33.233646,1.9320605,2.2164273
-33.24096,1.9814851,2.2873354
-33.070225,2.4109097,2.8684406
-33.08979,2.436509,2.9079924
-33.103825,2.4681227,2.9552693
-33.1266,2.488828,2.9885597
-33.148064,2.5106494,3.023305
-33.116745,2.592135,3.134241
-33.129635,2.6219802,3.1791315
-33.139065,2.6550453,3.228104
-33.175938,2.657383,3.238007
-33.266,2.6023498,3.17524
-33.28833,2.621117,3.2062626
-33.308815,2.6415193,3.2393804
-33.332024,2.6587439,3.2685094
-33.35804,2.672814,3.2936978
-33.38435,2.6864047,3.3183322
-33.412544,2.697932,3.3404255
-33.44056,2.7095244,3.362659
-33.473766,2.7159142,3.378447
-33.505802,2.7234452,3.395742
-33.545406,2.723729,3.404091
-33.58283,2.7262263,3.4153056
-33.61801,2.7309196,3.42935
-33.66271,2.7268848,3.4326854
-33.699,2.730771,3.4459453
-33.735836,2.7342486,3.4588022
-33.780724,2.7306256,3.4630318
-33.822224,2.7302377,3.4713736
-33.866707,2.7274237,3.4768739
-33.909504,2.7262924,3.4845715
-33.952957,2.7247937,3.4919567
-33.99347,2.7259781,3.5027423
-34.037033,2.7247634,3.5107417
-34.08493,2.7201638,3.5147886
-34.134182,2.7147284,3.5179868
-34.182957,2.7099693,3.5221696
-34.231857,2.7053833,3.5267282
-34.285286,2.6974857,3.5274892
-34.333195,2.6942523,3.5340137
-34.378647,2.693168,3.5432625
-34.4158,2.6986492,3.5604644
-34.423737,2.726359,3.6041093
-34.449474,2.7403183,3.631476
-34.477623,2.7523813,3.656664
-34.502945,2.7664587,3.6842852
-34.532707,2.7771978,3.7080526
-34.560974,2.7889805,3.7331166
-34.592438,2.7984285,3.7555346
-34.62377,2.8079636,3.7781425
-34.658382,2.815197,3.7981763
-34.69153,2.8234878,3.8195343
-34.72595,2.8309264,3.8400135
-34.76166,2.8375254,3.8596377
-34.7973,2.8442352,3.8795037
-34.832146,2.8515255,3.9001431
-34.86194,2.8621922,3.9247212
-34.91296,2.858985,3.9337182
-34.943287,2.8694067,3.9582486
-34.987885,2.8706834,3.9726171
-35.033943,2.8712,3.9863048
-35.07638,2.8741722,4.002899
-35.118073,2.8777485,4.020321
-35.16858,2.876021,4.0320435
-35.230255,2.8677025,4.036727
-35.267544,2.8744888,4.0582085
-36.27481,2.300395,3.4466925
-36.300377,2.319747,3.4847832
-36.324894,2.3395925,3.5234618
-36.328594,2.3714302,3.5750904
-36.3356,2.4010043,3.624227
-36.303,2.4529016,3.697113
-36.301952,2.4862156,3.750008
-36.30812,2.515101,3.7981353
-36.322403,2.5391831,3.8411665
-36.333187,2.564986,3.8859935
-36.312138,2.6079135,3.948615
-36.329876,2.6293304,3.9887662
-36.32984,2.660106,4.0385747
-36.33809,2.686162,4.083468
-36.337936,2.716394,4.132581
-36.343742,2.743208,4.17815
-36.404003,2.741674,4.1951265
-36.535606,2.70393,4.1761293
-36.60683,2.6977067,4.1892214
-36.71494,2.6733286,4.1847043
-36.816902,2.6527033,4.184454
-36.966156,2.6094017,4.162592
-37.049988,2.599096,4.1736016
-37.155582,2.5787125,4.1753263
-37.309002,2.5360346,4.1562657
-37.41712,2.5159287,4.1595597
-37.534805,2.491963,4.159802
-37.65878,2.4657829,4.1586266
-37.797546,2.4335265,4.1524935
-37.881676,2.4271755,4.17111
-38.047657,2.3840873,4.1564775
-38.177567,2.3583062,4.158585
-38.30188,2.3357978,4.1644034
-38.46869,2.2952452,4.154785
-38.674957,2.2384865,4.13178
-38.760857,2.235277,4.157207
-38.995346,2.168621,4.127729
-39.11667,2.1516957,4.142753
-39.314293,2.103244,4.1314754
-39.50298,2.0597682,4.1256695
-39.643036,2.0375862,4.138963
-39.83898,1.9932492,4.1346736
-40.047943,1.9448113,4.1282597
-40.283314,1.8870108,4.1155643
-40.476776,1.8473928,4.11909
-40.68505,1.8030508,4.1201067
-40.94672,1.7390239,4.106963
-41.196693,1.6811447,4.10038
-41.40425,1.6410797,4.109219
-41.657425,1.5848255,4.107128
-41.868828,1.5458388,4.1197557
-42.19222,1.4661713,4.1036363
-42.51027,1.3904476,4.092684
-42.814697,1.3216314,4.088973
-43.156506,1.2410257,4.0790367
-43.548733,1.1443021,4.0602555
-43.888927,1.068497,4.058793
-44.29531,0.9712956,4.0452595
-44.655846,0.8925519,4.047095
-45.156754,0.76724124,4.0209517
-45.530464,0.68859386,4.028796
-19.13087,1.0106499,2.776874
-19.32835,1.0543556,2.7838411
-19.54369,1.1074913,2.8009257
-19.744686,1.1554048,2.8141994
-19.919727,1.1925099,2.8181229
-20.103325,1.2347443,2.8280025
-20.28038,1.275053,2.8369946
-20.41198,1.2946916,2.8265214
-20.568817,1.327306,2.829629
-20.747292,1.3714848,2.8451333
-20.877483,1.3930402,2.8388166
-21.021963,1.4224808,2.841146
-21.153725,1.4464412,2.8386354
-21.296371,1.4767284,2.8432693
-21.438469,1.5076511,2.8492823
-21.600863,1.5499873,2.8678331
-21.690605,1.5555632,2.848937
-21.804062,1.5740664,2.8439837
-22.024849,1.6502755,2.9002972
-22.09689,1.6484663,2.875247
-22.188526,1.6575534,2.8620844
-22.33229,1.6956115,2.8802814
-22.436483,1.7128739,2.876863
-22.546516,1.7340229,2.878117
-22.646896,1.7504501,2.8747659
-22.791382,1.7925146,2.8997717
-22.846636,1.7845683,2.8708053
-22.94067,1.799185,2.8668156
-22.973251,1.7785025,2.8243194
-22.949064,1.7242599,2.7447405
-22.908592,1.6595771,2.653325
-22.963593,1.6512835,2.6245446
-22.947708,1.6001396,2.5479283
-22.056906,1.0126457,1.8675747
-22.065033,0.96975255,1.7975807
-22.878986,1.4293056,2.2972517
-22.876072,1.3833237,2.2257237
-22.854502,1.3248668,2.1398253
-22.87902,1.249294,2.0149374
-22.837154,1.1279821,1.8368907
-23.01809,1.1534097,1.8291082
-23.0415,1.0726008,1.6980348
-23.029003,1.0145867,1.6116862
-23.010735,0.951638,1.5193357
-22.971355,0.8727281,1.4078693
-33.007984,1.3233395,1.2487073
-33.043488,1.3481617,1.287972
-33.010635,1.4796278,1.4692554
-33.008957,1.5587206,1.580647
-33.009792,1.6315372,1.6835966
-33.023804,1.6824763,1.7574205
-33.01558,1.7645767,1.8725166
-33.01924,1.8270564,1.9615049
-33.049053,1.8505833,1.9988995
-33.07526,1.8785906,2.042253
-33.102962,1.9038606,2.0820189
-33.14201,1.9131577,2.1007671
-33.177612,1.9269598,2.1255293
-33.199596,1.9584408,2.1735973
-33.22397,1.9860897,2.2166433
-33.257267,2.001709,2.2439365
-33.26467,2.0496542,2.3136158
-33.283043,2.0828044,2.363896
-33.09092,2.422906,2.8214784
-33.07286,2.4933956,2.9198503
-33.09542,2.5144742,2.953816
-33.12413,2.528024,2.9780307
-33.13469,2.5621,3.0289073
-33.12411,2.6192477,3.10962
-33.14669,2.6381905,3.1408324
-33.12409,2.7063718,3.23561
-33.162273,2.7071185,3.2433324
-33.246777,2.6584744,3.1876287
-33.286488,2.658509,3.194745
-33.310993,2.674556,3.222496
-33.333683,2.692232,3.2523704
-33.359177,2.7067797,3.2782779
-33.38443,2.7213764,3.3042922
-33.40944,2.7360215,3.3304114
-33.438473,2.74653,3.3513174
-33.471653,2.7529342,3.3670807
-33.504204,2.7599494,3.3836994
-33.541595,2.762382,3.394608
-33.577873,2.765963,3.4070668
-33.6158,2.7681034,3.41781
-33.65541,2.7688153,3.426866
-33.696186,2.768627,3.4349084
-33.733562,2.7716393,3.4470744
-33.77439,2.7717042,3.4556656
-33.816425,2.7708836,3.4632764
-33.862633,2.766651,3.466774
-33.907177,2.7640946,3.4725003
-33.95241,2.7611856,3.47793
-33.995934,2.759939,3.4855561
-34.039516,2.7588382,3.4934978
-34.082554,2.758383,3.5023708
-34.12995,2.7545865,3.5072856
-34.17436,2.7534382,3.515593
-34.22133,2.7504618,3.5218158
-34.27155,2.745184,3.5253959
-34.31937,2.7420533,3.531754
-34.36729,2.7390916,3.538478
-34.405647,2.7436216,3.5544028
-34.42126,2.7652998,3.5910764
-34.44827,2.778253,3.6172848
-34.475082,2.7912695,3.6436281
-34.501034,2.8048298,3.670681
-34.528778,2.8170075,3.6961465
-34.55768,2.8282976,3.7206254
-34.58844,2.8382325,3.7435741
-34.622456,2.845879,3.7639089
-34.655693,2.8540993,3.785018
-34.689507,2.861946,3.805788
-34.7246,2.8689554,3.8256798
-34.760307,2.8756049,3.8452606
-34.796635,2.8819005,3.8645444
-34.83148,2.889238,3.885149
-34.864098,2.8980699,3.9075837
-34.896603,2.9069972,3.9302278
-34.926113,2.9178555,3.9551783
-34.956192,2.9283385,3.979784
-35.031837,2.910259,3.9720407
-35.071358,2.915141,3.9906073
-35.115967,2.9170003,4.005906
-35.161316,2.9185703,4.0210466
-35.201485,2.9234333,4.040043
-35.25055,2.923092,4.0533867
-35.29441,2.926037,4.07057
-36.30324,2.363706,3.4635544
-36.32397,2.3857114,3.5046935
-36.313923,2.4252431,3.565052
-36.290997,2.4716113,3.6327214
-36.294212,2.5026066,3.6834917
-36.301563,2.5309505,3.7313318
-36.315453,2.5553894,3.7749295
-36.33286,2.577685,3.8162289
-36.336613,2.6072307,3.8652644
-36.325737,2.6443448,3.9222598
-36.286606,2.696084,3.994533
-36.29348,2.7227974,4.040245
-36.31031,2.7440472,4.0802145
-36.338024,2.7594976,4.114184
-36.343796,2.786182,4.159832
-36.375816,2.799253,4.19146
-36.456318,2.7878692,4.1982327
-36.59161,2.7495546,4.1780734
-36.682575,2.7341456,4.1817536
-36.781208,2.7155104,4.1826644
-36.888416,2.6933074,4.1805325
-37.006767,2.6664045,4.1743164
-37.073227,2.6650248,4.19386
-37.173935,2.6477482,4.198187
-37.385452,2.5791426,4.1531954
-37.485474,2.5638316,4.1608443
-37.59841,2.5431476,4.163885
-37.67699,2.5387912,4.1830783
-37.8508,2.4918075,4.1624312
-38.02195,2.4471748,4.145004
-38.109116,2.4408948,4.1642513
-38.25133,2.4108644,4.1620526
-38.42072,2.3698766,4.150649
-38.53285,2.3546536,4.163652
-38.711975,2.3114188,4.1520724
-38.884804,2.2719798,4.144968
-39.07219,2.2275052,4.134455
-39.21036,2.2046509,4.1440587
-39.35414,2.1802673,4.153164
-39.550232,2.135363,4.145475
-39.76023,2.0860424,4.1352544
-39.96563,2.0398574,4.1290154
-40.170803,1.9950085,4.1252046
-40.392647,1.9448421,4.118313
-40.600006,1.9016545,4.118573
-40.799904,1.8625686,4.123501
-41.05962,1.801791,4.112383
-41.289543,1.7538624,4.113162
-41.496624,1.715843,4.1232176
-41.733177,1.6680553,4.12712
-42.030254,1.5993762,4.11671
-42.28546,1.5477307,4.121167
-42.68818,1.4443252,4.0889874
-42.954166,1.3922651,4.0972404
-43.31519,1.3080754,4.084188
-43.769123,1.1934543,4.0521045
-44.077168,1.1322494,4.0607176
-44.444992,1.0522368,4.0586004
-44.912712,0.940331,4.037568
-45.398445,0.82512283,4.017827
-45.844666,0.7259829,4.012266
-46.31156,0.6225903,4.0073447
-18.6509,1.0182807,2.7821956
-18.85537,1.0607243,2.7865286
-19.070248,1.1089926,2.7975845
-19.254509,1.1450636,2.7980967
-19.469563,1.1960177,2.814066
-19.642311,1.2292821,2.8139467
-20.236706,1.4555674,3.0046926
-20.45963,1.5157988,3.0344157
-20.537651,1.5103433,2.9998698
-20.572388,1.4849076,2.9456296
-20.56101,1.4375885,2.8693867
-20.645458,1.4354765,2.8389096
-20.804024,1.4693916,2.8456516
-20.929165,1.4880784,2.8375506
-21.062115,1.5113192,2.8347802
-21.222288,1.5488434,2.8475318
-21.376919,1.5846658,2.8593163
-21.641434,1.6769471,2.9312692
-21.72437,1.6788554,2.9090533
-21.782421,1.6683505,2.87401
-21.873253,1.6749918,2.857513
-22.021801,1.7123187,2.8743787
-22.157022,1.7436368,2.8854861
-22.238218,1.7470429,2.866973
-22.363882,1.7747879,2.875331
-22.474997,1.7954638,2.876542
-22.597317,1.8229971,2.8858051
-22.674377,1.8262813,2.868843
-22.806574,1.8607767,2.8868403
-23.009115,1.9359632,2.9508066
-22.95652,1.8674064,2.8548694
-22.997303,1.8515775,2.817824
-22.993938,1.8100774,2.7519264
-22.950102,1.7443211,2.6584253
-22.971386,1.7161663,2.6073785
-22.069942,1.1358023,1.9256339
-22.064667,1.085741,1.8470793
-22.065346,1.0386682,1.7718258
-22.870869,1.486634,2.2682843
-22.882393,1.4499648,2.206954
-22.901,1.4173217,2.1502633
-22.88934,1.3651452,2.0707583
-22.865038,1.3041406,1.9807463
-22.850983,1.2488563,1.8972282
-22.84983,1.2012029,1.8225327
-22.980965,1.2401669,1.8502178
-23.024942,1.1261325,1.6606746
-23.029491,1.080241,1.5879822
-23.034145,1.0337887,1.5145273
-23.0113,0.9674237,1.4169817
-23.004337,0.9112463,1.3315272
-22.957136,0.8254409,1.2100062
-33.04319,1.2254357,1.0204167
-33.06098,1.2814364,1.1023068
-33.077328,1.3379602,1.184876
-32.99529,1.5455976,1.4715004
-33.035522,1.5596242,1.4964595
-33.02719,1.646296,1.6194043
-33.023148,1.7239621,1.7300944
-32.9887,1.8434396,1.8969064
-33.045967,1.8281999,1.8824925
-33.04609,1.8939884,1.9769716
-33.06317,1.9344184,2.0373697
-33.113663,1.9282596,2.0353742
-33.129265,1.9692857,2.0966105
-33.168045,1.978631,2.1155095
-33.19747,2.0000565,2.1506038
-33.231598,2.0150065,2.1771116
-33.26203,2.0343697,2.2095532
-33.27734,2.072197,2.26658
-33.09329,2.503492,2.8645654
-33.13227,2.5057433,2.873989
-33.10215,2.5872111,2.987924
-33.13467,2.595907,3.0058694
-33.171356,2.5998957,3.0176978
-33.13125,2.6883886,3.1405034
-33.1597,2.7003286,3.162756
-33.153923,2.748785,3.2328324
-33.235943,2.7033134,3.180132
-33.276093,2.7028732,3.1864471
-33.299503,2.7198637,3.2155619
-33.32262,2.7368917,3.2447572
-33.34752,2.7518694,3.2713246
-33.37059,2.7684543,3.3000145
-33.397083,2.7814436,3.3240871
-33.426567,2.791381,3.3442707
-33.458057,2.799325,3.361948
-33.492695,2.8042605,3.3758302
-33.529476,2.8072405,3.3872905
-33.566242,2.8103309,3.3989882
-33.602985,2.8135316,3.4109259
-33.640835,2.8158236,3.4218025
-33.679253,2.8177245,3.432283
-33.71997,2.8177178,3.4404488
-33.763626,2.815319,3.4456973
-33.804447,2.8155835,3.4544501
-33.847073,2.814474,3.461586
-33.889168,2.8140063,3.4696598
-33.928326,2.816172,3.4811702
-33.971703,2.81498,3.4885817
-34.02122,2.8089762,3.4901037
-34.068447,2.8051264,3.4944792
-34.115173,2.8019354,3.4998274
-34.163246,2.7979245,3.5043087
-34.21081,2.7945743,3.5097656
-34.259117,2.7909026,3.5149817
-34.308804,2.7864304,3.51937
-34.36182,2.7797139,3.5211654
-34.405334,2.7804363,3.5322733
-34.41707,2.804884,3.5725574
-34.4395,2.8211622,3.6028533
-34.463646,2.8360457,3.6314893
-34.494846,2.8457403,3.6538715
-34.52124,2.8588414,3.680459
-34.549454,2.8705845,3.7054663
-34.582893,2.8786302,3.7260914
-34.615555,2.8872437,3.7474923
-34.648094,2.8959513,3.7690973
-34.68052,2.9047527,3.790907
-34.712822,2.9136477,3.8129191
-34.74431,2.9230986,3.8356824
-34.77777,2.9312582,3.8570094
-34.81395,2.9376838,3.8763933
-34.85005,2.9442239,3.8960261
-34.88536,2.9513342,3.91644
-34.931362,2.9517589,3.9291744
-34.969448,2.957313,3.9480329
-34.996574,2.9697332,3.9749613
-35.04617,2.9683514,3.9860501
-35.08922,2.9711654,4.0021467
-35.1389,2.9701385,4.0140047
-35.184933,2.9715066,4.0287857
-35.23247,2.972163,4.0429316
-35.28454,2.970368,4.054487
-35.32838,2.9735684,4.071877
-36.27653,2.4590693,3.5088568
-36.279175,2.4908416,3.5609336
-36.292793,2.5160956,3.6056933
-36.30832,2.5400558,3.6490102
-36.32579,2.5627391,3.6909227
-36.337475,2.5884051,3.7361197
-36.34876,2.6140544,3.781281
-36.32592,2.6577554,3.8460445
-36.303947,2.7004268,3.9094844
-36.301857,2.732092,3.960874
-36.308006,2.7591176,4.0072026
-36.322517,2.7815714,4.048616
-36.32706,2.808949,4.095253
-36.338425,2.8326082,4.137918
-36.31869,2.8716803,4.1967344
-36.35356,2.8831244,4.2265453
-36.531807,2.8239813,4.1832786
-36.627544,2.806449,4.1838856
-36.72113,2.790534,4.186637
-36.854637,2.7560554,4.1709485
-36.925755,2.7520833,4.1868725
-37.05104,2.7229865,4.177855
-37.155113,2.7045803,4.1802025
-37.27628,2.678905,4.1758757
-37.392838,2.6560931,4.1750326
-37.565517,2.608567,4.150593
-37.65169,2.6010356,4.1660686
-37.780533,2.5749702,4.164078
-37.910667,2.5491235,4.1630144
-38.054928,2.5178967,4.157558
-38.19712,2.4884574,4.1546125
-38.300987,2.4763002,4.1686926
-38.469086,2.437441,4.1585
-38.668175,2.3866053,4.1382427
-38.794044,2.36755,4.1482706
-38.95428,2.3350153,4.1467934
-39.159714,2.2849674,4.130516
-39.327232,2.251566,4.1303387
-39.47675,2.2263818,4.1384363
-39.64433,2.1948667,4.1418953
-39.86825,2.1421485,4.128007
-40.06271,2.1023023,4.1265793
-40.256855,2.0637283,4.127456
-40.481968,2.0144444,4.12056
-40.696125,1.9706651,4.1196914
-40.971157,1.9052923,4.1024466
-41.212837,1.8540032,4.0984726
-41.42539,1.8148718,4.1058645
-41.664757,1.7671692,4.107848
-41.838425,1.744592,4.131141
-42.16816,1.6670868,4.113035
-42.44322,1.6109457,4.113535
-42.76569,1.5397573,4.104582
-43.10376,1.4650478,4.0952654
-43.478653,1.3796542,4.080503
-43.92653,1.2716024,4.052053
-44.189137,1.22877,4.0732303
-44.601307,1.1373839,4.0622864
-45.07861,1.0268493,4.0411763
-45.526558,0.92874527,4.0320234
-46.03622,0.81321406,4.01462
-46.5463,0.7005224,4.002918
-47.04551,0.5942395,3.9992042
-18.315367,1.0333493,2.7774653
-18.506418,1.06703,2.772685
-18.762375,1.1294162,2.7965436
-18.982098,1.1779158,2.8084207
-19.185596,1.2207754,2.8160248
-19.34573,1.2459457,2.8073807
-20.067062,1.5196495,3.0453835
-20.216646,1.5443132,3.039619
-20.383501,1.577616,3.043304
-20.52287,1.5994782,3.0363278
-20.563862,1.5770855,2.985125
-20.582657,1.5443974,2.9235344
-20.562061,1.4930956,2.8428078
-20.73099,1.5305128,2.853643
-20.840702,1.5408607,2.8371763
-20.957579,1.5552254,2.8254385
-21.236906,1.6489651,2.8978262
-21.387531,1.6818867,2.9073143
-21.530243,1.7118838,2.914441
-21.567394,1.6901813,2.8669443
-21.707798,1.7203751,2.875381
-20.279007,0.95440555,2.0236382
-20.472958,1.006355,2.052719
-22.074703,1.7884123,2.8801045
-22.18214,1.8048644,2.875988
-22.306532,1.830903,2.8829303
-22.414753,1.8491483,2.8818188
-22.521816,1.8674378,2.8812428
-22.619967,1.8815534,2.8764825
-22.754082,1.9159575,2.8949318
-22.805346,1.9054949,2.8634052
-22.982843,1.9656341,2.9120116
-22.976692,1.9236767,2.8453555
-23.004524,1.9005506,2.800077
-22.98905,1.8523786,2.7261353
-22.950413,1.7901263,2.6358123
-22.9851,1.7699265,2.5937839
-22.070831,1.1881485,1.900465
-22.079517,1.1467454,1.8314743
-22.765488,1.5134666,2.239325
-22.87169,1.5345123,2.2451687
-22.891893,1.5033724,2.1900296
-22.900341,1.4646204,2.1259012
-22.910149,1.4262564,2.062173
-22.881397,1.363003,1.9687958
-22.844532,1.2936025,1.867836
-22.784931,1.2084284,1.7477088
-22.960653,1.2754698,1.8099551
-23.039312,1.1849496,1.6477327
-23.032137,1.1314642,1.5653639
